ground_truth,prediction,score
1,1,0.08322958550153647
-1,-1,-0.0027972977371646945
-1,-1,-0.060781936783026624
-1,-1,-0.09677790151388455
-1,-1,-0.0633034825338109
-1,-1,-0.1792267440562645
-1,-1,-0.17435261233850585
-1,-1,-0.0452358949611274
1,1,0.08495708994643925
1,1,0.08578191581714029
1,1,0.08597713371927257
-1,-1,-0.02790089740314572
-1,-1,-0.04663713791953322
-1,-1,-0.2062255596493191
-1,-1,-0.24053314214397403
-1,-1,-0.16546663803803208
-1,-1,-0.14608436707824568
-1,-1,-0.19440381537164975
-1,-1,-0.1421585871168939
-1,-1,-0.08996738899794132
-1,-1,-0.0450025950571889
-1,-1,-0.16639198768793295
-1,-1,-0.17031398767992523
-1,1,0.0296913720801239
1,1,0.08453077319120234
-1,-1,-0.21647624102418184
-1,-1,-0.23715530940727758
-1,-1,-0.1928231606896451
-1,-1,-0.24557341268957378
-1,-1,-0.19605606792143326
-1,-1,-0.20653353486898585
-1,-1,-0.21886243566899288
-1,-1,-0.10466573515849187
-1,-1,-0.19561333547133375
-1,-1,-0.17730445862727273
-1,1,0.05339419605335877
1,1,0.08273040732970821
1,1,0.08299322184140134
-1,-1,-0.10868449472997477
-1,-1,-0.21384494242404628
-1,-1,-0.2191917332773755
-1,-1,-0.17340868238132612
-1,-1,-0.22107502937529622
-1,-1,-0.196749005771912
1,1,0.08061609569284606
1,1,0.08307702532202677
1,1,0.0857024481722391
-1,-1,-0.16605020533273696
-1,-1,-0.17233868980957356
-1,-1,-0.04502607027367128
-1,-1,-0.18772508019820855
-1,-1,-0.23743894745682825
-1,-1,-0.18241383368930608
-1,-1,-0.18124197953278764
-1,-1,-0.14457180869416564
-1,-1,-0.18968481249566205
-1,-1,-0.1898256018551543
1,1,0.0838361618197378
-1,-1,-0.05118260168104671
-1,-1,-0.10598488316638432
-1,-1,-0.1890657081556648
-1,-1,-0.20457535172591013
-1,-1,-0.20220904928899952
-1,-1,-0.2493416250360243
-1,-1,-0.24180204916682058
-1,-1,-0.1665657781386286
-1,-1,-0.05722654883352846
-1,-1,-0.08917962830794368
-1,-1,-0.07024023025124881
-1,-1,-0.19795161954362062
-1,-1,-0.2450525722181558
-1,-1,-0.19079327342193264
-1,-1,-0.18769394369439318
-1,-1,-0.19740964285315643
-1,-1,-0.1827105387511616
-1,-1,-0.16505666083407033
-1,-1,-0.0697483185435206
1,1,0.08614668680853782
1,1,0.08710233330712924
-1,-1,-0.09592871685299487
-1,-1,-0.16793557701640316
-1,-1,-0.20641084663143472
-1,-1,-0.17302053835127362
-1,-1,-0.06259608084440549
-1,-1,-0.04300568953383016
-1,-1,-0.2141591577584595
-1,-1,-0.2136988449081677
1,1,0.08555003124256011
1,1,0.08464951016100442
1,1,0.0845336958961383
-1,-1,-0.1680749225091549
-1,-1,-0.17115724834508272
-1,-1,-0.0305668404781983
1,1,0.08799602151269453
1,1,0.08788515571481137
1,1,0.08666490820127531
-1,-1,-0.03549539981072436
-1,-1,-0.10784571045565206
-1,-1,-0.003748006340921761
-1,-1,-0.22929818412882164
-1,-1,-0.23390884420493963
-1,-1,-0.051291377738486466
-1,-1,-0.027180694294526686
-1,-1,-0.20051638387896242
-1,-1,-0.245995914673675
-1,-1,-0.1405340612836511
-1,-1,-0.17077533020764046
-1,-1,-0.16703715718607015
1,1,0.08677353025981022
1,1,0.08524882874616635
1,1,0.08520424067292903
-1,-1,-0.048906601917924286
-1,-1,-0.04646684911910104
-1,-1,-0.0814754519188865
-1,-1,-0.1751239769175228
-1,-1,-0.08611685560445936
-1,-1,-0.046745337002367326
-1,-1,-0.10705921226648873
-1,-1,-0.09381664494831699
-1,-1,-0.1741995311602802
-1,-1,-0.17741495067298518
-1,-1,-0.22026167748890058
-1,-1,-0.19985541714156485
-1,-1,-0.01796689440914473
-1,-1,-0.03811910914671701
-1,-1,-0.10584875895958035
-1,-1,-0.08130829843135345
-1,-1,-0.08742017203468833
-1,-1,-0.17438210225049067
-1,-1,-0.18461236905055
-1,-1,-0.15162794616873887
-1,-1,-0.2060426660373661
-1,-1,-0.22677363362438652
-1,-1,-0.21407181284072274
-1,-1,-0.06564159287689819
-1,-1,-0.0488356408068647
-1,-1,-0.032115340175445206
-1,-1,-0.08421070430313193
-1,-1,-0.1385369340349898
-1,-1,-0.08873708515880041
1,1,0.08774514087389595
1,1,0.08547313246902599
1,1,0.08789453726397028
1,1,0.08624754274752394
-1,-1,-0.1075973514545554
-1,-1,-0.20381204933393793
-1,-1,-0.201189715310375
-1,-1,-0.19012162332237725
-1,-1,-0.008271910937997506
1,1,0.08813493404453232
1,1,0.08386752067479669
-1,-1,-0.004941665448576826
-1,-1,-0.04520615378326698
-1,-1,-0.12945793144173623
-1,-1,-0.21850308492711124
-1,-1,-0.23141748312771604
-1,-1,-0.2321357768928839
-1,-1,-0.1397031087156827
1,1,0.08761268576001158
-1,-1,-0.1960818080814829
-1,-1,-0.23466836398385083
-1,-1,-0.21788315207045095
-1,-1,-0.037563114883001736
1,1,0.088383636558583
1,1,0.08733346675645748
1,1,0.08753618179817646
-1,-1,-0.032633793541788025
-1,-1,-0.10549751606280033
-1,-1,-0.08407707649390583
-1,-1,-0.13963689604016738
-1,-1,-0.20097077365209404
-1,-1,-0.09372225650936294
1,1,0.08467363470904149
1,1,0.08410220956821074
-1,-1,-0.10679338776849245
-1,-1,-0.10679338776849245
1,1,0.08757064823265065
-1,-1,-0.16977864531347608
-1,-1,-0.20739655350340125
-1,-1,-0.11248938990252322
-1,-1,-0.1838760631545333
-1,-1,-0.18337820899054602
-1,-1,-0.09188658640947833
-1,-1,-0.17596526527618594
-1,-1,-0.14319995333266422
-1,-1,-0.15466090027273438
-1,-1,-0.18812323414563203
-1,-1,-0.19927920611554772
-1,-1,-0.22106680277642066
-1,-1,-0.18816339602873178
-1,-1,-0.048538025359926684
-1,-1,-0.16675642059276807
-1,-1,-0.2196128941849309
-1,-1,-0.19331798183238424
-1,-1,-0.18285139084218438
-1,-1,-0.1628584225192039
-1,-1,-0.20356988025688394
-1,-1,-0.20411986448051744
-1,-1,-0.0922421850065176
-1,-1,-0.1842276724071853
-1,-1,-0.1893271615317682
-1,-1,-0.1617446850549753
-1,-1,-0.1714500412127843
-1,-1,-0.1581464862244829
-1,-1,-0.14417758018526716
-1,-1,-0.03534229250805021
-1,-1,-0.04553979711244566
-1,-1,-0.2065289366939943
-1,-1,-0.20643657568631502
-1,-1,-0.10621977324313936
-1,-1,-0.02443059485346316
1,1,0.08485854121355219
1,1,0.08651518266621272
1,1,0.08819517335552735
-1,-1,-0.1662237129583476
-1,-1,-0.22806812171074053
-1,-1,-0.21549070832852824
1,1,0.08423710381176464
-1,-1,-0.03249312028972401
-1,-1,-0.10364767297808031
-1,-1,-0.007709495176432768
-1,-1,-0.05042815185071681
-1,-1,-0.21569633876061312
-1,-1,-0.2129421148895746
-1,-1,-0.14347372852975215
-1,-1,-0.038706903817617044
-1,-1,-0.022267527165637235
-1,-1,-0.04021357011696902
-1,-1,-0.1994924126577805
-1,-1,-0.17038207504227132
-1,-1,-0.1610301567180885
-1,-1,-0.23910549661586045
-1,-1,-0.20708789326198307
-1,-1,-0.1064945778069839
-1,-1,-0.16936716482487202
-1,-1,-0.24021767819444584
-1,-1,-0.24805899367502005
-1,-1,-0.17484839112984984
-1,-1,-0.053188129727228306
-1,-1,-0.04268908410723027
-1,-1,-0.16579877394472542
-1,-1,-0.10269544936372232
1,1,0.08569173536417435
-1,-1,-0.13265827136089847
-1,-1,-0.20260510419756228
-1,-1,-0.11618586548589382
1,1,0.08578663068852527
-1,-1,-0.16342371210020845
-1,-1,-0.16744360391139057
-1,-1,-0.1313313127990825
-1,-1,-0.16199789799904973
-1,-1,-0.1441349022759969
-1,-1,-0.012915573091175414
1,1,0.08457221593324116
1,1,0.08600605263652539
-1,-1,-0.2276669482920023
-1,-1,-0.22717027897801156
-1,-1,-0.16546245547795202
-1,-1,-0.20504754973742556
-1,-1,-0.1055193642854223
-1,-1,-0.18473774530891263
-1,-1,-0.20285884866547377
-1,-1,-0.15763761448312041
-1,-1,-0.2255571484713238
-1,-1,-0.20679336790925584
-1,-1,-0.056342797001078915
-1,-1,-0.10254059496199863
-1,-1,-0.1469549893622928
-1,-1,-0.24731311567889147
-1,-1,-0.20920054894705764
-1,-1,-0.045370125178383736
-1,-1,-0.09821759517577555
-1,-1,-0.18869063674169428
-1,-1,-0.18386818058721088
-1,-1,-0.11839780349343909
-1,-1,-0.04644275615611332
1,1,0.0856075036988001
1,1,0.08441343365928466
1,1,0.08622554100190544
-1,-1,-0.08771836979135816
-1,-1,-0.1714303654393109
-1,-1,-0.16614037085885036
-1,-1,-0.08678312726339543
-1,-1,-0.04909278792671656
-1,-1,-0.08132952640668012
-1,-1,-0.208707035949103
-1,-1,-0.16744360391139057
1,1,0.08819166503281273
1,1,0.0883728556923904
-1,-1,-0.14619093017089657
-1,-1,-0.195119150066698
-1,-1,-0.2287757476750839
-1,-1,-0.19443208845586168
-1,-1,-0.2007329472314786
-1,-1,-0.23611359843579138
-1,-1,-0.16003571499139746
-1,-1,-0.08110707704823872
-1,-1,-0.04308114373896049
-1,-1,-0.040855733559929
-1,-1,-0.04597548453818423
-1,-1,-0.038236568190220144
1,1,0.08834772019538173
1,1,0.08754915449378553
1,1,0.08715082302027999
1,1,0.08755257599403221
-1,-1,-0.047753265209481754
-1,-1,-0.0496143345162684
-1,-1,-0.10219309226558726
-1,-1,-0.2508511377679856
-1,-1,-0.2253306934371785
-1,-1,-0.10416183691774406
-1,-1,-0.17555460852307314
-1,-1,-0.04420316463204721
1,1,0.08912666634135613
1,1,0.0895245723870185
1,1,0.08813940556608801
1,1,0.07798667292935185
1,1,0.08541962905204642
-1,-1,-0.043217530495223255
-1,-1,-0.04280757834962806
1,1,0.08632293606538577
1,1,0.08736566195924106
-1,-1,-0.04177309956055625
-1,-1,-0.07054692827141396
-1,-1,-0.05169730688416291
-1,1,0.004385167454536654
1,1,0.08880028965371944
-1,-1,-0.05409619884474509
-1,-1,-0.17456486859200215
-1,-1,-0.13734898174941934
-1,-1,-0.24591932254590743
-1,-1,-0.24035217076245197
-1,-1,-0.033605691358289225
-1,-1,-0.14360242232700215
-1,-1,-0.1800458136999673
-1,-1,-0.09055947697739353
-1,-1,-0.12126106471981302
-1,-1,-0.2482444615194297
-1,-1,-0.2456509163828109
-1,-1,-0.24441895292209492
-1,-1,-0.21484188462298126
-1,-1,-0.2110235137446086
-1,-1,-0.1478130418382293
1,1,0.0907540465935881
1,1,0.0887759746820172
1,1,0.08969322703411192
-1,-1,-0.03911977489751767
-1,-1,-0.036850617644169525
-1,-1,-0.0403667467778312
-1,-1,-0.043577509061578756
-1,-1,-0.05264914012416527
-1,-1,-0.04798983897238823
-1,-1,-0.18205665204613242
-1,-1,-0.1813617783327679
1,1,0.09121583188394483
-1,-1,-0.1668073565875724
-1,-1,-0.17244076644319606
-1,-1,-0.11664151973633874
-1,-1,-0.17108926890555254
-1,-1,-0.21594269004037658
-1,-1,-0.20549397818982795
-1,-1,-0.19014711916859695
-1,-1,-0.17755862449854576
-1,-1,-0.10230121838865802
-1,-1,-0.20987528364585017
-1,-1,-0.16453606942476262
-1,-1,-0.05522662638080872
-1,-1,-0.08517018991287506
-1,-1,-0.029112715959674573
1,1,0.08083744315168362
-1,-1,-0.03960088171835868
-1,-1,-0.041753567150603466
1,1,0.08654498018852796
1,1,0.08982512703207884
1,1,0.09045301499690866
1,1,0.09119335335106149
1,1,0.08983109871119649
1,1,0.08869557726724409
-1,-1,-0.0666521227803496
-1,-1,-0.1197856102696998
-1,-1,-0.04383181780637041
-1,-1,-0.0502304041744876
-1,-1,-0.0735379183251017
-1,-1,-0.1850756900826105
-1,-1,-0.195921824129064
-1,-1,-0.19411045774203772
-1,-1,-0.1820133827245639
-1,-1,-0.04274776727003016
-1,-1,-0.16540625687040467
-1,-1,-0.17423654904012686
-1,-1,-0.06763874530419656
-1,-1,-0.05096745113965234
1,1,0.08559501237013001
-1,-1,-0.006741721115631705
-1,-1,-0.06103574686702723
-1,-1,-0.06223123178606088
-1,-1,-0.16469399330870438
-1,-1,-0.23811895464321153
-1,-1,-0.19195099973005947
-1,-1,-0.1729855781456211
-1,-1,-0.20949781033342219
-1,-1,-0.037615183538252384
-1,-1,-0.08767599280309268
-1,-1,-0.17477179453430014
-1,-1,-0.15660984987046422
-1,-1,-0.17101528828242318
-1,-1,-0.09623871371568371
-1,-1,-0.16729898635437224
-1,-1,-0.19281883648373033
-1,-1,-0.04791531652785308
-1,-1,-0.07530238286529778
-1,-1,-0.17260279922515198
-1,-1,-0.2320273999844864
-1,-1,-0.23534272291877756
-1,-1,-0.1726879959385207
1,1,0.08557294937906179
1,1,0.08532436995324894
1,1,0.0846604180640323
-1,-1,-0.11815691260988515
-1,-1,-0.1712484548951495
-1,-1,-0.17559634616235598
-1,-1,-0.10505942638165922
-1,-1,-0.10668450370130911
-1,-1,-0.10401190508241909
-1,-1,-0.12213479746230782
-1,-1,-0.2076277628366512
-1,-1,-0.10271440211906802
-1,-1,-0.05013587290806176
-1,-1,-0.05320509787401606
-1,-1,-0.04655692286569857
1,1,0.08359134864245882
-1,-1,-0.031558964491087416
-1,-1,-0.18012433713967624
-1,-1,-0.1951037049798212
-1,-1,-0.17575181252679206
-1,-1,-0.021500239044107694
-1,-1,-0.2155556390994463
-1,-1,-0.22731942387653437
-1,-1,-0.21925476683993783
-1,-1,-0.21658364108133776
-1,-1,-0.171277565857489
-1,-1,-0.21402023346456978
-1,-1,-0.20833124875163245
-1,-1,-0.17064308867986577
-1,-1,-0.11922931482424148
-1,-1,-0.03201096917670693
1,1,0.08481582197773335
-1,-1,-0.1054610338029972
-1,-1,-0.1028343057593597
1,1,0.08000135535415404
1,1,0.08668212930194347
-1,-1,-0.01039232809043944
-1,-1,-0.04277946050585674
-1,-1,-0.058810825900946384
-1,-1,-0.04567698739447007
1,1,0.08803317429215896
1,1,0.08613630890985341
-1,-1,-0.023402145648900752
-1,-1,-0.11972602032591295
-1,-1,-0.2407798758275158
-1,-1,-0.18890839319323638
1,1,0.08393427866133979
1,1,0.08306227567365781
1,1,0.08468976750934648
-1,-1,-0.04737473254043301
-1,-1,-0.1320782975149264
-1,-1,-0.08821921723417481
-1,-1,-0.02237073279521451
-1,-1,-0.07418204540589957
-1,-1,-0.05568409426342602
-1,-1,-0.027791556461890188
-1,-1,-0.04552079689198463
-1,-1,-0.16479513136569957
-1,-1,-0.21926456036295083
-1,-1,-0.19863807809763345
-1,-1,-0.04448855468027052
-1,-1,-0.07674559705777417
-1,-1,-0.17652922715469632
-1,-1,-0.13322987687636578
-1,-1,-0.10626384890521123
-1,-1,-0.0966966605895303
-1,-1,-0.08326346818789365
-1,-1,-0.07400567035549055
-1,-1,-0.1752696750891516
-1,-1,-0.17742549677842523
-1,-1,-0.10038216869792738
-1,-1,-0.18187536152726624
-1,-1,-0.09783401791361257
-1,-1,-0.08023768602815817
-1,-1,-0.2160303420040548
-1,-1,-0.21109638343085457
-1,-1,-0.06821909539788051
-1,-1,-0.05582826956619935
-1,-1,-0.0953108435820691
-1,-1,-0.20058783292712157
-1,-1,-0.1822108263172818
-1,-1,-0.12755964402879216
-1,-1,-0.1736808124289274
-1,-1,-0.21986850255870027
-1,-1,-0.1797673998242123
-1,-1,-0.10347551469728211
-1,-1,-0.19712467581512305
-1,-1,-0.22951344943414698
-1,-1,-0.23948111073774048
-1,-1,-0.14935471202946182
-1,-1,-0.10347551469728211
-1,-1,-0.06538225629693067
-1,-1,-0.04270905542827219
-1,-1,-0.027640083340683075
-1,-1,-0.017722532412262904
-1,-1,-0.09293813330874379
-1,-1,-0.1279747057846089
-1,-1,-0.05037589246895724
-1,-1,-0.04928762797838082
-1,-1,-0.08051149103122712
-1,-1,-0.077485834492941
-1,-1,-0.0420648565020359
-1,-1,-0.03846243082870826
-1,-1,-0.1714162856219379
-1,-1,-0.18266304831254876
-1,-1,-0.09550034680118191
-1,-1,-0.20654070269279579
-1,-1,-0.2043271383558699
-1,-1,-0.08413805528969509
-1,-1,-0.03866627101010067
-1,-1,-0.04488571865329072
-1,-1,-0.1844618537699636
-1,-1,-0.1974774207404829
-1,-1,-0.14503643986423298
-1,-1,-0.02750333613549405
-1,-1,-0.05581431770777073
-1,-1,-0.10395364269613871
-1,1,0.025791511537538336
-1,-1,-0.009980113132714907
-1,-1,-0.10210768031931372
-1,-1,-0.02782838760664974
-1,-1,-0.04996354768511457
-1,-1,-0.07525301276167184
-1,-1,-0.03919410185439548
-1,-1,-0.1957496124645285
-1,-1,-0.19407871815542732
-1,1,0.010165583639987208
-1,-1,-0.1037918877121895
-1,-1,-0.10683908064493153
-1,-1,-0.07882366517559136
-1,-1,-0.16506592202737136
-1,-1,-0.10508889121043652
-1,-1,-0.06911704681565778
-1,-1,-0.21712629746067857
-1,-1,-0.2155958233775962
-1,-1,-0.1698032176554205
-1,-1,-0.07868953426018443
-1,-1,-0.044816054306677566
-1,-1,-0.048598601398010366
-1,-1,-0.05342332827109808
-1,-1,-0.13497071326219223
-1,-1,-0.24542650347837924
-1,-1,-0.24857099723207376
-1,-1,-0.19362862501421252
-1,-1,-0.10273134289317498
-1,-1,-0.027764837096010186
-1,-1,-0.044034920827035695
-1,-1,-0.17250326515464853
-1,-1,-0.1054885697792809
-1,-1,-0.09406197776770353
-1,-1,-0.18776845076949278
-1,-1,-0.2198915265899557
-1,-1,-0.2169672405493669
-1,-1,-0.17426450827993878
-1,-1,-0.18152438046183517
-1,-1,-0.16274602675455752
-1,-1,-0.11131194443964143
-1,-1,-0.1160383602503724
-1,-1,-0.08808287214863819
-1,-1,-0.04044220874758003
-1,-1,-0.19417121619091815
-1,-1,-0.2071073728208589
-1,-1,-0.08243885186679734
-1,-1,-0.08354749825090313
-1,-1,-0.047768870254968177
-1,-1,-0.1037179123763019
-1,-1,-0.10281661790655117
-1,-1,-0.04618686219921403
-1,-1,-0.04557309347825528
1,1,0.08788526903114613
-1,-1,-0.09135102006375329
-1,-1,-0.20699748388186723
-1,-1,-0.14591490208654478
-1,-1,-0.06245043030103559
-1,-1,-0.0881732301615038
-1,-1,-0.2138382839883809
-1,-1,-0.20976167003179125
-1,-1,-0.05374296293884301
-1,1,0.020573621026792
1,1,0.08753099465394565
-1,-1,-0.1695391772980721
-1,-1,-0.1727448392803831
1,1,0.08462771476588138
1,1,0.08324931517816209
-1,-1,-0.04835341086475414
-1,-1,-0.053302888539245974
1,1,0.08502529818818771
1,1,0.08644986053363146
1,1,0.08400707589816853
-1,-1,-0.04582505663192693
-1,-1,-0.046506689353008335
-1,-1,-0.183501994092792
-1,-1,-0.21559715061099716
-1,-1,-0.213193364687709
-1,-1,-0.21386674231287361
-1,-1,-0.21441713635699622
-1,-1,-0.13509762526016156
-1,-1,-0.23350863746322548
-1,-1,-0.23350863746322548
-1,-1,-0.017671809077259015
-1,-1,-0.0460384480056511
-1,-1,-0.07145335798017116
-1,-1,-0.10453394535242555
-1,-1,-0.054391719586349085
-1,-1,-0.12445853428096787
-1,-1,-0.2423576449727779
-1,-1,-0.19964443229011364
-1,-1,-0.06949033640852753
-1,-1,-0.0831158421625896
-1,-1,-0.05530594079516288
-1,-1,-0.047978565370828286
-1,-1,-0.2059536721714017
-1,-1,-0.2196128941849309
-1,-1,-0.23091877739620548
-1,-1,-0.21289122013642237
-1,-1,-0.029474318813827893
1,1,0.08944676171754723
-1,-1,-0.2004968097339197
-1,-1,-0.25002841480085003
-1,-1,-0.20215716861319932
-1,-1,-0.10799005154694397
1,1,0.08860346088720783
1,1,0.08952070848999527
-1,-1,-0.029502009357993075
-1,-1,-0.17499059908342307
-1,-1,-0.16121258774965186
-1,-1,-0.16607524185376377
-1,-1,-0.1784807944224911
-1,-1,-0.1436786295553797
-1,-1,-0.24239867429761341
-1,-1,-0.23112991473804156
-1,-1,-0.16981798046996133
-1,-1,-0.10342311553667216
-1,-1,-0.13517505340249747
-1,-1,-0.24402305456101425
-1,-1,-0.24215193985449002
-1,-1,-0.10269544936372232
-1,1,0.026296569108698042
-1,-1,-0.135328784568588
-1,-1,-0.1989854234834212
-1,-1,-0.21813829231712856
-1,-1,-0.17416644125187186
-1,-1,-0.013559609757035795
-1,-1,-0.10563368875411105
-1,-1,-0.17310171944275732
-1,-1,-0.21064473351550506
-1,-1,-0.2090758479315109
-1,-1,-0.08426455156755219
-1,-1,-0.18995174900395484
-1,-1,-0.20095949512115896
-1,-1,-0.04568579043739385
-1,1,0.006877776670849101
-1,-1,-0.1723451500254708
-1,-1,-0.22846685198672312
-1,-1,-0.21365020629460085
-1,-1,-0.22539490589735167
-1,-1,-0.12642907458666752
1,1,0.09124753801370417
1,1,0.09015919893993285
1,1,0.08747500601735209
-1,-1,-0.19517272757883042
-1,-1,-0.24110127605667764
-1,-1,-0.24500879347765614
-1,-1,-0.2406636665141192
-1,-1,-0.18793000316079755
-1,-1,-0.19432217115517414
-1,-1,-0.13710150369946061
-1,-1,-0.03797845743120337
-1,-1,-0.23452346993572792
-1,-1,-0.2142673300340171
-1,1,0.00014057504566694634
-1,-1,-0.16606934923393113
-1,-1,-0.16507672012839125
1,1,0.09134121861540562
-1,-1,-0.12217127777032577
-1,-1,-0.1645080510160163
-1,-1,-0.07509877714694846
-1,-1,-0.14702889040307288
-1,-1,-0.17567736854203775
-1,-1,-0.21287102082470943
-1,-1,-0.24750760981331854
-1,-1,-0.17915609827481838
-1,-1,-0.16480633381043341
-1,-1,-0.17115519622729003
1,1,0.08572413345503593
-1,-1,-0.14774339201197018
-1,-1,-0.17823647406627785
-1,-1,-0.05642880134979794
-1,-1,-0.2296879021346897
-1,-1,-0.23745532187739715
-1,-1,-0.20783128208086166
-1,-1,-0.1019866716442801
-1,-1,-0.03731586719966745
-1,-1,-0.12088873550518131
-1,-1,-0.2360637195449795
-1,-1,-0.23116878871050983
-1,-1,-0.21290127988826024
-1,-1,-0.21585689612880432
-1,-1,-0.11814056655765381
-1,-1,-0.06068561296980851
-1,-1,-0.033340955965748986
-1,-1,-0.10934516988277965
-1,-1,-0.22124836108744317
-1,-1,-0.22183695614039467
-1,-1,-0.19331211576293728
-1,-1,-0.2069784609692148
-1,-1,-0.1695046504440335
1,1,0.08743977610370818
-1,-1,-0.16913481858554302
-1,-1,-0.20323049227419043
-1,-1,-0.043024214866959676
-1,-1,-0.16426592691639275
-1,-1,-0.21289122013642237
-1,-1,-0.1383712789847068
-1,-1,-0.10364767297808031
-1,-1,-0.022763670301835293
1,1,0.08892826428388878
-1,-1,-0.03593919907941889
-1,-1,-0.12396365250769892
-1,-1,-0.14284654912434547
-1,-1,-0.04952967740041547
-1,-1,-0.16550587231690406
-1,-1,-0.189232813170793
-1,-1,-0.10586784135023597
-1,-1,-0.21302310270459723
-1,-1,-0.2037274791577247
-1,-1,-0.021499177115029133
1,1,0.08979192893480764
-1,-1,-0.1499512445051292
-1,-1,-0.15165080920181062
1,1,0.08730158570984081
1,1,0.08909756439354916
-1,-1,-0.04486881839527268
-1,-1,-0.04403741979363296
1,1,0.09124092572811515
-1,-1,-0.18612348028397974
-1,-1,-0.2497151170054972
-1,-1,-0.16667888408693354
-1,-1,-0.09470840283390025
-1,-1,-0.08441964695295578
1,1,0.09182826365335228
1,1,0.08698742045066188
-1,-1,-0.1694632072876111
-1,-1,-0.16282548188305923
1,1,0.08924830353623076
1,1,0.08921509746770773
-1,-1,-0.07215337572669411
-1,-1,-0.24011691914243039
-1,-1,-0.2413209328714644
-1,-1,-0.102419694588062
-1,-1,-0.18625392597110246
-1,-1,-0.16593538342421343
-1,-1,-0.1695419348609427
-1,-1,-0.10269569387418576
-1,-1,-0.09133818982514808
-1,-1,-0.10973624728477915
-1,-1,-0.1754603235838793
-1,-1,-0.21289122013642237
-1,-1,-0.2230631435684054
-1,-1,-0.2193179144612153
-1,-1,-0.2231995118556651
-1,-1,-0.22035503051219318
-1,-1,-0.17573976681518566
-1,-1,-0.10342311553667216
-1,-1,-0.19943534185696832
-1,-1,-0.20276543925756418
-1,-1,-0.12172256813248816
1,1,0.08601508945828928
1,1,0.08436094229923935
-1,-1,-0.049846716132703695
-1,-1,-0.08259249125042589
-1,-1,-0.04207872259759082
-1,-1,-0.008896453828547923
-1,-1,-0.03722933838831133
-1,-1,-0.20617562122236943
-1,-1,-0.16527229630235452
-1,-1,-0.16089530919320216
-1,-1,-0.1781601813673518
-1,-1,-0.16867140820431037
-1,-1,-0.12729587157895383
-1,-1,-0.04292199931936913
-1,-1,-0.037226168005254745
-1,-1,-0.16430638262840247
-1,-1,-0.12417541048428127
1,1,0.08566990491987803
-1,-1,-0.11889845157995194
-1,-1,-0.16163325735259826
-1,-1,-0.0373917107138132
-1,-1,-0.04597979552154585
-1,-1,-0.040742052000079576
-1,-1,-0.03963476407152133
-1,-1,-0.04290069697930626
-1,-1,-0.18598101303630632
-1,-1,-0.18652024088691355
-1,-1,-0.1693807602180638
-1,-1,-0.19847161194156893
-1,-1,-0.20761029475658632
-1,-1,-0.1784604327277417
-1,-1,-0.06204679561866866
-1,-1,-0.027156636529687972
1,1,0.06880822012723514
-1,-1,-0.0580732925117497
-1,-1,-0.14408589831446517
-1,-1,-0.15543976486050937
-1,-1,-0.03527163876379119
1,1,0.09004122242312385
-1,1,0.003876674427408966
-1,-1,-0.14301738089936467
-1,-1,-0.1702200832771107
-1,-1,-0.045214812306201446
-1,-1,-0.09159986113546847
-1,-1,-0.24407233476601153
-1,-1,-0.24184679601667702
-1,-1,-0.15381682939735508
-1,-1,-0.16578035517593726
-1,-1,-0.20360266959698903
-1,-1,-0.20323135400097414
-1,-1,-0.2205852845966947
-1,-1,-0.1982799804236608
-1,-1,-0.04138540875685909
-1,-1,-0.03539916511037616
1,1,0.07599714323311901
1,1,0.0725067875029729
-1,-1,-0.13522921142048028
-1,-1,-0.15611467593702444
-1,-1,-0.20499045320904064
-1,-1,-0.20098071817387286
-1,-1,-0.025440526584158074
-1,-1,-0.18774610322721796
-1,-1,-0.1781626109482507
1,1,0.08995487780942368
1,1,0.09099715665721625
-1,-1,-0.021374996214550968
-1,-1,-0.08180808950149732
-1,-1,-0.19994660508485673
-1,-1,-0.15091364997033374
-1,-1,-0.03714003583321668
-1,-1,-0.04350590706827234
-1,1,0.09795781202721077
-1,1,0.09795781202721077
-1,-1,-0.10209001638503679
-1,-1,-0.10209001638503679
1,1,0.08916639007049598
-1,-1,-0.03427307544269975
-1,-1,-0.0402341628780255
-1,-1,-0.04822843956588879
-1,-1,-0.2054854852457627
-1,-1,-0.16369347463554396
1,1,0.0909234563006025
-1,1,0.007452726632141082
-1,-1,-0.14254670577966777
-1,-1,-0.14382497793002735
-1,-1,-0.07589066637872388
-1,-1,-0.07749737857952066
-1,-1,-0.17286941515813437
-1,-1,-0.1842376377625261
-1,-1,-0.16105673265932374
-1,-1,-0.054376511253201865
-1,-1,-0.058411000709559624
-1,-1,-0.02142553608672526
1,1,0.08972721354746238
-1,-1,-0.16681433589099026
-1,-1,-0.24305553176061767
-1,-1,-0.2503702473376307
-1,-1,-0.2458179657431877
-1,-1,-0.2194179493012257
-1,-1,-0.08555478326730726
-1,-1,-0.10342311553667216
-1,-1,-0.10342311553667216
1,1,0.08596993135675224
-1,-1,-0.03598752263284044
-1,-1,-0.19902002248555195
-1,-1,-0.200323153087284
-1,-1,-0.16393832352101978
-1,-1,-0.08056988054544001
-1,-1,-0.1752089158000113
-1,-1,-0.20361027399563603
-1,-1,-0.13385959374944478
-1,-1,-0.21594244014619257
-1,-1,-0.1672213201561572
1,1,0.08680523060175221
1,1,0.08994590190824792
1,1,0.08661245051964489
-1,-1,-0.10269569387418576
-1,-1,-0.10281686247216493
